,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2380,21/06/2020,21,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2381,20/06/2020,20,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2382,19/06/2020,19,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2383,18/06/2020,18,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2384,17/06/2020,17,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2385,16/06/2020,16,06,2020,1,0,Barbados,BB,BRB,287021.0,America,1.74203281
2386,15/06/2020,15,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2387,14/06/2020,14,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2388,13/06/2020,13,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2389,12/06/2020,12,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2390,11/06/2020,11,06,2020,4,0,Barbados,BB,BRB,287021.0,America,1.39362625
2391,10/06/2020,10,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0
2392,09/06/2020,09,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0
2393,08/06/2020,08,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0
2394,07/06/2020,07,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0
2395,06/06/2020,06,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0.69681313
2396,05/06/2020,05,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0.69681313
2397,04/06/2020,04,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0.69681313
2398,03/06/2020,03,06,2020,0,0,Barbados,BB,BRB,287021.0,America,0.69681313
2399,02/06/2020,02,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2400,01/06/2020,01,06,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2401,31/05/2020,31,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.09043938
2402,30/05/2020,30,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2403,29/05/2020,29,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2404,28/05/2020,28,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2405,27/05/2020,27,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2406,26/05/2020,26,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.7872525
2407,25/05/2020,25,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.7872525
2408,24/05/2020,24,05,2020,2,0,Barbados,BB,BRB,287021.0,America,2.7872525
2409,23/05/2020,23,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2410,22/05/2020,22,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.7872525
2411,21/05/2020,21,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.7872525
2412,20/05/2020,20,05,2020,2,0,Barbados,BB,BRB,287021.0,America,2.7872525
2413,19/05/2020,19,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.09043938
2414,18/05/2020,18,05,2020,2,0,Barbados,BB,BRB,287021.0,America,2.09043938
2415,17/05/2020,17,05,2020,1,0,Barbados,BB,BRB,287021.0,America,1.74203281
2416,16/05/2020,16,05,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2417,15/05/2020,15,05,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2418,14/05/2020,14,05,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2419,13/05/2020,13,05,2020,1,0,Barbados,BB,BRB,287021.0,America,1.74203281
2420,12/05/2020,12,05,2020,0,0,Barbados,BB,BRB,287021.0,America,1.39362625
2421,11/05/2020,11,05,2020,0,0,Barbados,BB,BRB,287021.0,America,1.74203281
2422,10/05/2020,10,05,2020,1,0,Barbados,BB,BRB,287021.0,America,1.74203281
2423,09/05/2020,09,05,2020,1,0,Barbados,BB,BRB,287021.0,America,2.43884594
2424,08/05/2020,08,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.09043938
2425,07/05/2020,07,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.09043938
2426,06/05/2020,06,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2427,05/05/2020,05,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2428,04/05/2020,04,05,2020,1,0,Barbados,BB,BRB,287021.0,America,2.43884594
2429,03/05/2020,03,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.09043938
2430,02/05/2020,02,05,2020,0,0,Barbados,BB,BRB,287021.0,America,2.09043938
2431,01/05/2020,01,05,2020,1,0,Barbados,BB,BRB,287021.0,America,2.09043938
2432,30/04/2020,30,04,2020,0,1,Barbados,BB,BRB,287021.0,America,1.74203281
2433,29/04/2020,29,04,2020,0,0,Barbados,BB,BRB,287021.0,America,2.43884594
2434,28/04/2020,28,04,2020,1,0,Barbados,BB,BRB,287021.0,America,2.7872525
2435,27/04/2020,27,04,2020,0,0,Barbados,BB,BRB,287021.0,America,2.7872525
2436,26/04/2020,26,04,2020,3,0,Barbados,BB,BRB,287021.0,America,3.83247219
2437,25/04/2020,25,04,2020,0,0,Barbados,BB,BRB,287021.0,America,3.13565906
2438,24/04/2020,24,04,2020,0,0,Barbados,BB,BRB,287021.0,America,3.48406563
2439,23/04/2020,23,04,2020,1,1,Barbados,BB,BRB,287021.0,America,4.52928531
2440,22/04/2020,22,04,2020,0,0,Barbados,BB,BRB,287021.0,America,4.18087875
2441,21/04/2020,21,04,2020,0,0,Barbados,BB,BRB,287021.0,America,5.22609844
2442,20/04/2020,20,04,2020,0,0,Barbados,BB,BRB,287021.0,America,6.61972469
2443,19/04/2020,19,04,2020,0,0,Barbados,BB,BRB,287021.0,America,8.3617575
2444,18/04/2020,18,04,2020,0,0,Barbados,BB,BRB,287021.0,America,10.45219688
2445,17/04/2020,17,04,2020,0,0,Barbados,BB,BRB,287021.0,America,10.45219688
2446,16/04/2020,16,04,2020,2,0,Barbados,BB,BRB,287021.0,America,10.45219688
2447,15/04/2020,15,04,2020,1,1,Barbados,BB,BRB,287021.0,America,13.58785594
2448,14/04/2020,14,04,2020,1,0,Barbados,BB,BRB,287021.0,America,13.23944938
2449,13/04/2020,13,04,2020,3,0,Barbados,BB,BRB,287021.0,America,13.23944938
2450,12/04/2020,12,04,2020,1,0,Barbados,BB,BRB,287021.0,America,14.63307563
2451,11/04/2020,11,04,2020,1,1,Barbados,BB,BRB,287021.0,America,14.98148219
2452,10/04/2020,10,04,2020,3,0,Barbados,BB,BRB,287021.0,America,14.63307563
2453,09/04/2020,09,04,2020,0,0,Barbados,BB,BRB,287021.0,America,15.67829532
2454,08/04/2020,08,04,2020,3,1,Barbados,BB,BRB,287021.0,America,15.67829532
2455,07/04/2020,07,04,2020,4,1,Barbados,BB,BRB,287021.0,America,14.98148219
2456,06/04/2020,06,04,2020,5,1,Barbados,BB,BRB,287021.0,America,13.58785594
2457,05/04/2020,05,04,2020,6,0,Barbados,BB,BRB,287021.0,America,12.89104282
2458,04/04/2020,04,04,2020,0,0,Barbados,BB,BRB,287021.0,America,13.58785594
2459,03/04/2020,03,04,2020,0,0,Barbados,BB,BRB,287021.0,America,14.98148219
2460,02/04/2020,02,04,2020,11,0,Barbados,BB,BRB,287021.0,America,15.32988875
2461,01/04/2020,01,04,2020,0,0,Barbados,BB,BRB,287021.0,America,11.49741657
2462,31/03/2020,31,03,2020,1,0,Barbados,BB,BRB,287021.0,America,11.84582313
2463,30/03/2020,30,03,2020,7,0,Barbados,BB,BRB,287021.0,America,
2464,29/03/2020,29,03,2020,2,0,Barbados,BB,BRB,287021.0,America,
2465,28/03/2020,28,03,2020,0,0,Barbados,BB,BRB,287021.0,America,
2466,27/03/2020,27,03,2020,6,0,Barbados,BB,BRB,287021.0,America,
2467,26/03/2020,26,03,2020,0,0,Barbados,BB,BRB,287021.0,America,
2468,25/03/2020,25,03,2020,1,0,Barbados,BB,BRB,287021.0,America,
2469,24/03/2020,24,03,2020,0,0,Barbados,BB,BRB,287021.0,America,
2470,23/03/2020,23,03,2020,3,0,Barbados,BB,BRB,287021.0,America,
2471,22/03/2020,22,03,2020,8,0,Barbados,BB,BRB,287021.0,America,
2472,21/03/2020,21,03,2020,4,0,Barbados,BB,BRB,287021.0,America,
2473,20/03/2020,20,03,2020,1,0,Barbados,BB,BRB,287021.0,America,
2474,19/03/2020,19,03,2020,0,0,Barbados,BB,BRB,287021.0,America,
2475,18/03/2020,18,03,2020,1,0,Barbados,BB,BRB,287021.0,America,
2476,10/07/2020,10,07,2020,187,6,Belarus,BY,BLR,9452409.0,Europe,42.62405488
2477,09/07/2020,09,07,2020,221,7,Belarus,BY,BLR,9452409.0,Europe,45.26888331
2478,08/07/2020,08,07,2020,199,7,Belarus,BY,BLR,9452409.0,Europe,47.77618065
2479,07/07/2020,07,07,2020,250,6,Belarus,BY,BLR,9452409.0,Europe,50.57969878
2480,06/07/2020,06,07,2020,284,5,Belarus,BY,BLR,9452409.0,Europe,53.41495485
2481,05/07/2020,05,07,2020,273,6,Belarus,BY,BLR,9452409.0,Europe,56.43005926
2482,04/07/2020,04,07,2020,299,7,Belarus,BY,BLR,9452409.0,Europe,59.92123278
2483,03/07/2020,03,07,2020,274,7,Belarus,BY,BLR,9452409.0,Europe,63.90963404
2484,02/07/2020,02,07,2020,306,6,Belarus,BY,BLR,9452409.0,Europe,67.62297315
2485,01/07/2020,01,07,2020,328,5,Belarus,BY,BLR,9452409.0,Europe,71.39978814
2486,30/06/2020,30,06,2020,315,4,Belarus,BY,BLR,9452409.0,Europe,75.21892038
2487,29/06/2020,29,06,2020,380,6,Belarus,BY,BLR,9452409.0,Europe,79.36601135
2488,28/06/2020,28,06,2020,382,4,Belarus,BY,BLR,9452409.0,Europe,83.08992977
2489,27/06/2020,27,06,2020,331,6,Belarus,BY,BLR,9452409.0,Europe,86.67631712
2490,26/06/2020,26,06,2020,437,5,Belarus,BY,BLR,9452409.0,Europe,90.62240113
2491,25/06/2020,25,06,2020,458,5,Belarus,BY,BLR,9452409.0,Europe,93.93372631
2492,24/06/2020,24,06,2020,464,6,Belarus,BY,BLR,9452409.0,Europe,97.56243091
2493,23/06/2020,23,06,2020,518,5,Belarus,BY,BLR,9452409.0,Europe,101.24403208
2494,22/06/2020,22,06,2020,569,3,Belarus,BY,BLR,9452409.0,Europe,104.47072275
2495,21/06/2020,21,06,2020,603,10,Belarus,BY,BLR,9452409.0,Europe,107.75031
2496,20/06/2020,20,06,2020,676,2,Belarus,BY,BLR,9452409.0,Europe,110.71251784
2497,19/06/2020,19,06,2020,625,7,Belarus,BY,BLR,9452409.0,Europe,112.94475303
2498,18/06/2020,18,06,2020,663,6,Belarus,BY,BLR,9452409.0,Europe,115.48378831
2499,17/06/2020,17,06,2020,689,6,Belarus,BY,BLR,9452409.0,Europe,117.57849242
2500,16/06/2020,16,06,2020,707,4,Belarus,BY,BLR,9452409.0,Europe,119.30292056
2501,15/06/2020,15,06,2020,732,5,Belarus,BY,BLR,9452409.0,Europe,120.78402447
2502,14/06/2020,14,06,2020,721,5,Belarus,BY,BLR,9452409.0,Europe,122.54019055
2503,13/06/2020,13,06,2020,704,5,Belarus,BY,BLR,9452409.0,Europe,124.37041182
2504,12/06/2020,12,06,2020,750,5,Belarus,BY,BLR,9452409.0,Europe,126.50743318
2505,11/06/2020,11,06,2020,801,6,Belarus,BY,BLR,9452409.0,Europe,128.11548887
2506,10/06/2020,10,06,2020,812,6,Belarus,BY,BLR,9452409.0,Europe,129.13110298
2507,09/06/2020,09,06,2020,823,7,Belarus,BY,BLR,9452409.0,Europe,130.22077229
2508,08/06/2020,08,06,2020,879,6,Belarus,BY,BLR,9452409.0,Europe,131.52202788
2509,07/06/2020,07,06,2020,883,4,Belarus,BY,BLR,9452409.0,Europe,132.3154764
2510,06/06/2020,06,06,2020,887,6,Belarus,BY,BLR,9452409.0,Europe,132.9290766
2511,05/06/2020,05,06,2020,865,5,Belarus,BY,BLR,9452409.0,Europe,133.40514571
2512,04/06/2020,04,06,2020,861,5,Belarus,BY,BLR,9452409.0,Europe,134.25149081
2513,03/06/2020,03,06,2020,852,3,Belarus,BY,BLR,9452409.0,Europe,134.85451169
2514,02/06/2020,02,06,2020,847,5,Belarus,BY,BLR,9452409.0,Europe,135.74317404
2515,01/06/2020,01,06,2020,898,6,Belarus,BY,BLR,9452409.0,Europe,136.53662257
2516,31/05/2020,31,05,2020,894,5,Belarus,BY,BLR,9452409.0,Europe,137.28775384
2517,30/05/2020,30,05,2020,906,5,Belarus,BY,BLR,9452409.0,Europe,137.89077472
2518,29/05/2020,29,05,2020,902,5,Belarus,BY,BLR,9452409.0,Europe,138.44089903
2519,28/05/2020,28,05,2020,897,6,Belarus,BY,BLR,9452409.0,Europe,138.91696815
2520,27/05/2020,27,05,2020,915,4,Belarus,BY,BLR,9452409.0,Europe,139.4988304
2521,26/05/2020,26,05,2020,946,5,Belarus,BY,BLR,9452409.0,Europe,140.04895472
2522,25/05/2020,25,05,2020,954,5,Belarus,BY,BLR,9452409.0,Europe,139.91142364
2523,24/05/2020,24,05,2020,941,4,Belarus,BY,BLR,9452409.0,Europe,139.56230629
2524,23/05/2020,23,05,2020,932,5,Belarus,BY,BLR,9452409.0,Europe,139.66809942
2525,22/05/2020,22,05,2020,945,6,Belarus,BY,BLR,9452409.0,Europe,139.67867874
2526,21/05/2020,21,05,2020,918,4,Belarus,BY,BLR,9452409.0,Europe,139.3401407
2527,20/05/2020,20,05,2020,936,4,Belarus,BY,BLR,9452409.0,Europe,139.20260962
2528,19/05/2020,19,05,2020,922,6,Belarus,BY,BLR,9452409.0,Europe,138.40916109
2529,18/05/2020,18,05,2020,969,5,Belarus,BY,BLR,9452409.0,Europe,136.9492158
